show_id,created_by_type_id
116094,18078
116094,13289
116094,1100
93639,19509
82083,4902
103095,2854
25547,4002
25547,27311
25547,25123
233199,31313
233194,11428
23269,14606
23269,29653
23269,1129
233112,31643
233112,12274
116088,20042
73840,30554
4801,31559
233160,10124
233160,31287
233160,18562
73892,9479
25550,9967
226681,13881
116056,7404
116056,15155
49265,31169
82017,9056
25506,18454
103770,5356
4809,29809
116051,2334
116051,31840
116051,13988
134334,3248
103785,18858
103785,15509
120443,17425
25569,18158
120460,9126
18100,3
18100,29788
18100,25893
80129,16034
221415,2870
221415,8405
64568,1313
64568,8860
64568,24404
64568,195
49222,16975
80148,6734
80148,20971
64575,13926
64575,6670
64575,26304
64575,4257
71893,8327
221444,20247
14202,17312
49236,27724
80119,17856
677,24145
221447,18237
80172,11531
226633,9992
35665,10683
35665,11053
35665,16211
81651,18721
134306,1363
80181,22610
229735,25856
94651,2496
226699,22106
226699,21809
134324,16504
134324,4750
59834,19024
59867,4510
102391,25430
102391,12305
102391,27998
102391,5884
102391,22128
102391,15512
81609,29525
217176,21135
217176,22021
217195,22918
56973,19098
7135,8325
7135,6787
103753,8719
49290,17494
80111,20394
72079,23913
72079,22786
230866,24321
103746,328
103746,21586
91653,28177
91653,3839
3896,12364
81681,15064
92242,1005
81773,23852
230831,12057
203639,29836
203658,23262
230870,24321
230868,24321
14222,16927
14217,24884
224948,18070
7199,28248
72029,9680
72029,15594
18088,8325
18088,6787
133714,13990
135640,25439
55280,27598
55276,175
81671,28998
81671,22786
91646,5548
43428,22086
43428,26827
224969,890
224969,19000
92233,6774
92233,19510
76598,7068
85137,16565
116090,8290
116090,17608
134338,1199
102336,14404
91638,26418
103766,7725
102337,31337
102337,20228
135681,27945
49235,15095
35619,1256
18090,25652
72098,11186
102339,10453
91601,30967
91601,21793
91601,26555
91601,13707
91601,9606
135612,13608
135677,6403
86937,27446
86984,2741
35650,1641
202068,19866
224973,28443
224941,21418
224941,4312
224942,30792
224942,8792
211918,28416
211918,9421
194776,19034
102366,8902
4456,10313
226603,23434
226603,14612
202096,4034
202095,19913
202095,21044
3883,6915
60559,11444
31485,2376
194705,14974
194705,11245
85196,18483
155100,11636
86933,4663
155062,14719
4494,25133
86963,23282
194741,23716
194741,24122
91944,10800
224971,31693
230829,15031
157754,23035
157754,7367
224974,12281
211903,14384
61073,3966
17887,12255
194735,14577
136504,3437
26016,15545
217119,27698
217161,12320
217161,30247
61060,328
18916,31323
103069,27610
103069,24944
103069,24716
221426,18977
3999,18668
211970,4652
211917,11561
91651,5548
231160,30966
13879,18308
91938,15949
91931,26158
208328,5064
13825,13305
31491,29738
31491,13543
211977,6964
231158,30966
231191,14224
157741,25594
157741,11540
202100,4706
202100,30931
202100,860
31408,3627
26018,17066
4462,25725
4462,19164
217162,2082
217162,18430
217181,25483
217181,25067
217120,23869
217120,15632
217171,4945
217171,862
76532,21106
231154,871
80197,2080
217186,13806
91965,2442
31419,6338
94663,10419
18023,26513
59877,15950
230863,24321
231188,9550
85182,6835
10296,31047
10296,21309
10296,28557
63528,15676
63528,20383
63528,2627
63528,21253
109510,15784
109510,4369
85180,10881
230802,19776
60590,376
60590,16654
35643,6302
18032,30610
18059,2784
137845,30796
18022,28697
194722,29548
217131,5773
217131,25837
230069,24139
4443,10630
91684,14121
76917,28692
76921,18367
232406,12145
232406,29941
2106,26750
208599,1271
2113,30598
2113,15090
124580,10613
92277,6899
230865,24321
232422,8216
232422,21182
124563,6044
124554,2338
232408,12644
232408,31369
232403,9413
232403,27544
232403,7506
18078,29809
157969,19124
232409,9318
91961,8988
91961,14956
91961,1692
123835,22267
123835,7289
14090,15360
14090,26356
157793,6691
14049,19547
3852,5846
76545,22373
76540,7708
3993,23773
208381,22750
208381,31092
208584,1262
76927,27111
3904,29749
14099,22915
14089,19037
208547,25808
124581,3858
233458,31182
3920,5270
131781,28049
131781,28042
233440,4389
233440,17578
233440,12371
208553,3264
114056,15102
196241,17396
196241,13169
196241,25730
196241,1841
196241,22425
208583,30378
208529,15299
208512,31626
81281,14373
81281,519
76910,1456
76910,24988
76993,6525
76989,4120
126926,13086
129962,18622
129962,3810
71865,2318
71825,16142
71825,16648
131779,30477
129965,26110
3859,24719
7160,13760
66603,27943
66603,4826
66603,23705
105802,12346
87616,27057
87616,10314
87616,4961
208840,19822
72162,30123
194797,4255
194797,316
194797,14103
81234,29831
124591,23059
38669,12971
7149,25254
7149,15213
76992,29277
76992,18432
76992,2879
129963,26770
224923,18560
71826,16142
71826,16648
7124,22554
85162,16343
81235,17039
6995,12928
206231,28847
7177,1801
208825,31681
195457,2459
204014,29145
204024,23104
204024,21571
3964,4516
10285,10162
230066,2299
224759,11027
126385,6776
14121,25231
114078,12811
3955,30598
3955,15090
124584,3144
92284,4430
92284,14882
92284,31277
92284,6479
92284,1870
117144,3163
18639,14012
4514,6983
62575,3193
62575,5573
62575,36
62575,22874
156999,4735
208882,21
208820,19822
226114,17390
226114,16022
226114,4853
226114,5146
226114,1976
208847,28260
208847,26286
92251,21770
196218,19263
230861,24321
157951,2011
157950,27757
230496,7306
156933,16808
230003,7937
131770,10630
208533,8197
208533,27583
233445,1445
114072,25759
92259,24660
7195,1200
230047,12812
56939,12998
126328,19220
26062,29769
226133,10095
226146,12067
226136,20190
226150,8223
137072,31084
137072,456
3914,25725
3914,19164
156932,23532
156931,5522
2186,29519
32855,21298
31843,21830
31885,1932
32849,6282
81177,31634
114023,2022
4952,469
31439,22915
56949,31274
208801,7225
31803,28231
31802,8325
133588,15256
208531,7312
233451,7007
116402,11597
116402,15960
116402,16751
206297,16873
206243,15741
81198,2034
206213,4309
206213,22887
131738,30894
206242,15741
14040,21001
226180,26783
31842,4495
226153,3649
206227,20715
14022,10023
117194,328
129783,9065
133517,30222
133517,23062
156995,20334
156937,18584
156937,31836
156937,28023
70316,13658
70316,8915
70316,30273
230088,27519
230086,24193
16786,30398
103637,26100
103637,21042
2151,20965
126346,2936
126346,517
60286,29736
133532,27811
56953,6290
208522,27381
208522,14865
208522,19738
124546,14850
56901,6145
10267,8008
126757,30906
133533,30
105891,19764
105891,23868
105891,15599
195433,22414
137081,19136
94689,14664
114015,25603
3951,6841
77472,13682
157729,8992
91946,5783
133531,29504
76504,16907
102307,2911
76539,8586
77452,20589
47735,16964
91937,25201
91937,19755
56940,19719
194792,10781
91904,698
91904,10985
208528,24348
157748,25570
131718,6820
224913,30465
3881,20155
3881,23825
3881,8610
56903,5154
131793,31194
131793,13605
126721,15550
17893,5642
31484,29809
102824,29438
102824,29385
233407,28898
157732,13188
137080,3179
137080,6440
61560,21779
157737,26087
3839,2344
3839,30777
124542,29014
206244,30403
157724,23250
155059,10200
206257,10450
206255,8765
4924,3404
61549,9029
137246,22085
31862,2933
31862,12507
4965,15007
4965,14491
81210,26705
109591,24034
226130,6824
226129,557
226129,9786
211952,25067
195447,19075
224930,31128
220105,124
220105,8456
77449,22102
4918,18152
61540,13838
18665,3717
72195,26039
72199,10399
226132,20739
72197,4097
195428,8630
195428,28540
105813,10786
233490,14983
233490,23326
211985,17134
4518,10630
4913,21595
4913,9345
31464,29738
31464,13543
105803,6582
211951,1378
211951,7954
31472,19324
226131,20655
195423,8278
195423,20260
195423,8717
204044,11033
18622,29809
208372,29812
208372,20861
137225,26115
18628,16182
18628,31034
4572,17586
229387,5936
233495,25925
233495,29294
233495,3690
208378,13514
208378,25123
208376,28100
208376,28697
43255,469
3847,6915
106462,37
81249,17224
126746,14106
126746,26060
102864,4540
224916,1530
224916,16384
224916,6427
84008,16911
81280,21807
224924,18372
224924,20665
102865,18842
102865,11132
224914,54
220106,7160
220106,10853
77430,12370
77430,3490
77430,5500
77430,611
89603,2870
135226,25922
77427,13197
124530,14564
208373,10274
208373,21730
226157,27258
3981,29842
43226,6915
43226,30945
72191,12925
72191,13985
72191,118
72191,13515
72191,350
226105,17416
17802,1337
202066,26158
208364,22832
208364,19123
208364,16843
202021,26685
223749,707
14196,19671
194543,6034
197215,31551
155533,11780
227284,5827
223753,3622
13460,22915
126303,16856
26774,22455
155517,22350
197207,10593
197207,13772
229041,1000
206829,12743
135229,10200
194545,24963
158010,4943
116477,22652
195453,6915
226145,453
197245,28500
46160,18483
46141,12881
158018,21098
158018,26308
46151,2373
226141,10458
226141,26536
31462,4323
4904,19399
195452,2459
113345,6033
113345,4170
116462,15398
4990,10037
206237,12862
126383,4566
31808,24875
202004,27246
202004,13763
226142,23410
105814,1166
4976,394
4996,8158
135285,21873
197290,27649
109594,24034
77466,7379
158744,23614
113375,17928
194547,13823
155526,18320
75444,13209
94120,8537
195429,3701
226138,686
116485,13997
226171,30814
226187,25496
226187,1403
226187,3306
226187,21136
137027,1991
226103,11581
226103,26824
4577,23000
116482,23475
4978,3508
195442,7993
195440,2459
226175,23622
226175,16900
211949,28128
211949,2825
31477,25725
31477,19164
231182,17791
231182,3363
94106,25991
135209,12828
94133,15425
133043,24175
94183,2839
158796,20036
220194,2154
104762,11416
223785,11173
223785,15395
220187,23050
195449,2459
223774,17940
223774,8103
223774,16558
104744,31427
31874,7642
208858,7348
208858,17068
94148,29174
94148,24541
220142,20809
53975,16858
116433,14034
53974,16858
231183,21820
231183,12026
14145,10150
94155,15410
94176,11668
220180,19822
223732,2916
223732,17905
223747,19057
14126,11570
14126,15454
14126,20074
158792,21980
158792,11544
206290,6284
196291,30256
226102,8999
158790,30066
137226,7665
137226,14510
93047,8372
195418,16510
116426,7908
195438,2459
4002,6915
3985,25725
3985,19164
208810,1285
102390,30012
204056,9186
204056,19691
204056,22524
204056,27096
106450,28533
106450,12137
126702,23262
233496,17700
117167,25070
53984,16858
53984,328
53984,6680
53984,18517
229400,18468
229400,14272
31893,4932
158775,19905
31853,7642
126382,11437
126382,9923
126382,12386
206215,27175
114011,15209
126904,30324
208848,10612
102842,19124
202067,27122
102389,4677
208384,12784
208384,8961
109581,13842
102323,7102
202013,20401
202011,16719
31414,7665
31414,6018
31414,10557
137044,24196
137033,19344
31820,16935
94159,2459
223744,31271
223744,21624
158776,23882
102388,28715
38683,24809
195483,23057
220120,16939
208894,12198
31880,21476
114012,23509
126370,7422
126370,7791
233498,24259
106444,23878
69609,26367
105011,23095
105011,10365
102837,15028
117126,29672
117126,9462
158723,25067
158723,10686
14113,12778
72108,16421
72108,18571
72108,470
133080,16294
133080,28143
133080,16462
133080,6599
126390,27086
126390,14031
208851,11376
106432,13714
84408,31245
84408,475
84408,18104
133032,28665
69612,1766
69612,17744
69612,5085
104749,16389
106419,13652
106439,22609
26797,12941
44383,31091
124634,9525
93237,28398
93237,3724
109434,27908
220134,23220
4553,5734
220199,15882
220199,30393
220129,7160
220129,10853
4067,14417
123106,1612
127927,4108
127927,26677
197465,24181
86691,19707
197054,9341
197054,6167
210919,31463
210953,28462
123103,8352
86614,19349
105063,3755
105063,13319
105061,27531
75976,20204
36076,14259
36076,16171
36076,18089
197057,30514
93248,29937
93248,23572
93248,7777
231798,23926
104774,12022
197003,30659
226125,15296
105073,20637
105073,2670
86637,25917
223707,31306
223707,9153
223707,20287
223707,324
105074,8899
233499,3556
233499,24233
197001,8105
197094,31795
197094,3780
197094,27663
153523,21781
14116,19801
210936,25206
210936,23848
4085,9033
223710,19057
123116,10461
220152,10589
220152,15000
123129,7917
220148,28421
98498,17107
98498,7826
123130,23426
105071,15364
84489,28886
84489,1208
4561,28677
197098,24153
93223,24255
123241,14448
124654,1482
124654,13694
220128,26277
158769,21240
120653,25482
220144,3319
220144,11181
220144,30406
220144,6248
10137,8656
10137,26022
44442,22740
16735,5775
32387,4790
7108,1764
79975,23024
54815,6123
123223,18476
86613,26761
223786,27767
10193,30668
153566,28429
87124,21841
87124,10047
10171,16897
206580,14257
34944,8325
34944,6787
127933,25036
154215,29451
154215,9900
154215,14135
154215,12512
98452,10253
70234,14352
42984,20250
69616,15276
84229,4107
133948,27721
197497,25697
123201,25191
86687,22900
211761,24532
123559,17028
123559,29821
123212,26408
123212,16241
123212,10479
123212,24346
220136,14466
4555,4288
123573,15827
123573,3336
4596,17996
127944,17861
56197,27065
133027,673
133027,23499
120612,29593
127984,9025
84497,3068
44444,5338
105051,6895
84481,240
197032,10823
51439,9665
224771,8913
104707,30510
75921,17044
75921,22612
75921,8209
51408,6963
54818,6123
156584,3632
66699,1247
51415,27705
123299,11909
86669,21058
105834,9155
156560,21648
7116,376
75936,17915
32372,19208
60583,14919
60583,4261
32326,2933
32326,12507
32326,5517
75785,29192
32370,12999
86650,22391
137210,20410
231102,5970
231119,11556
129779,25587
211000,16198
70708,27572
70708,27003
70707,5043
94616,27703
220840,23262
231103,6618
156986,7135
197460,23627
197460,2074
153504,6533
51431,7772
129752,27711
56910,5232
56910,11889
87125,10252
119390,14389
123298,5635
68858,6708
68858,30167
6985,12778
158749,11754
51407,1561
156590,27798
75913,30652
75913,25217
75913,13667
75913,27829
65284,7190
65284,2326
7134,20247
210980,21406
213393,15173
44000,10824
197436,26384
130344,2826
223759,10159
51474,1210
51473,11775
51472,28807
51472,965
197459,4423
75909,26984
130339,30942
130339,4800
119365,9753
119365,6728
51429,30045
51429,14707
210975,15306
153685,827
153578,2224
153578,14036
153578,14747
7115,7459
210974,26726
210974,580
75965,29865
75965,4466
87122,16485
87122,11200
87122,25101
87122,942
153610,17401
224763,10630
87150,5051
153607,28429
224765,19302
224765,7730
156423,31251
156423,24260
156423,15905
156423,8939
156423,16963
156423,5851
107019,16470
4049,27318
4044,23384
4044,18789
80998,27095
80998,22927
80998,26221
80998,18521
80998,2961
4098,2933
4098,12507
4042,26461
105875,26373
156997,29184
153684,21483
75918,28255
119317,13208
137205,3026
137205,4550
55622,20521
4039,26062
4039,27265
129780,12346
231787,31339
231787,10918
231787,30710
231787,26533
153673,6743
153673,1036
204085,26283
204085,16615
204099,14249
153643,28429
26136,14114
123289,28429
223771,28187
223770,25910
9771,27074
9766,12639
86666,3053
86666,3613
120621,16154
120621,14052
153638,17618
105829,11336
87613,21147
127991,22477
127996,26145
224738,623
228772,21655
210969,11051
210969,31298
80994,15370
26118,23715
87176,26629
231756,19845
220848,7148
220848,5637
197468,25637
153690,26728
153680,473
92832,16932
100624,10664
100624,11041
92831,6551
92831,16932
92855,12686
36009,7722
46247,18343
46247,15879
46247,27641
98428,23211
230305,2261
131193,21495
154298,26170
77482,3683
87668,15017
231758,1356
131183,20125
131183,13681
87681,463
87676,18433
129709,21413
73352,594
231759,24091
211742,11539
211741,23173
68894,16758
38823,18182
231760,25459
87192,30053
92839,16932
211743,7117
153695,26603
59371,14528
224711,831
119378,20768
80988,27987
80988,6058
231792,26001
231792,21779
231792,24848
80950,24775
80948,30799
156555,23530
54275,21739
156539,30916
153654,24442
220871,4933
123260,20337
123260,4886
123518,7330
80979,22885
80979,24751
70277,3291
210907,2844
98192,20552
8347,18408
22036,13900
96177,6137
100611,30727
231751,10868
231751,7746
231768,15487
210923,21743
99388,26719
135870,11091
215793,20923
34941,5474
103634,19932
103634,6761
103620,9863
102529,25044
134892,24805
22067,14977
21484,17484
21483,9281
21483,17889
21481,13278
126920,14150
126916,13537
233476,19483
124545,14850
43326,27908
206832,4931
95779,2316
95779,14941
95779,23261
95779,18535
40343,15025
87673,30202
68896,26663
68896,16564
40322,21830
126917,22000
126917,19155
126924,28197
38829,21684
231791,21101
231790,28027
224703,6258
214923,23455
214923,3853
92874,31400
98496,26011
206147,6093
206147,31772
206147,14169
41000,24552
40953,7
156920,26799
156920,1221
204001,28576
204001,29155
77417,28101
231731,9837
40909,10046
77492,7132
77491,1558
46245,18260
154234,29565
32569,19454
98147,2740
98147,5675
129777,2943
10176,29738
100635,29569
100635,5409
156458,14555
156458,19989
124688,28429
102516,31403
98483,30325
215720,7313
215739,11432
215738,4013
215738,28759
154220,5619
36029,30066
154264,6532
100931,15128
95780,15940
224797,19291
224797,479
124691,28429
124692,28429
10198,6332
10198,9106
230357,6135
214907,6219
207708,714
124689,28429
230367,14110
135831,4983
135831,17119
13982,8123
13979,24266
99400,4504
113091,25229
113090,28987
135852,5139
135852,3428
224298,14708
96184,3176
87685,10864
156928,28112
156928,30951
156928,21680
18691,707
211725,9699
211725,26668
220818,8326
98188,16227
98471,30975
211769,17884
68893,28945
109411,23160
135850,6971
135850,30348
211781,20662
206556,11269
206556,22575
206556,2186
54298,16403
32574,1444
32572,20349
32572,28677
65828,11778
68897,14679
34984,31049
34984,16300
124693,28429
207795,18577
98153,13776
52258,23662
131284,12817
131284,9016
123541,2715
102694,2240
230372,3737
230372,19228
96145,9638
153512,2593
210943,12116
210944,18186
210924,23148
210924,29620
44475,11298
52287,939
220852,5445
123510,16374
123510,31123
123510,5451
123510,5374
153666,13267
68803,4802
206411,1922
206411,1124
206411,27510
156598,7230
156598,26095
156598,2580
156537,20824
44465,14780
220879,29382
214953,13342
40984,5769
99343,18006
99343,23033
65848,29013
65848,25280
204007,30049
40999,7836
13926,28675
13926,19010
13926,2378
13924,15726
221304,16868
123532,7883
123532,28840
221325,4905
221325,2450
221325,16459
99369,28162
221320,31202
221320,25928
221319,29207
221319,25383
13980,22360
13980,518
34975,30739
55627,21783
55627,31017
99383,12953
99383,5352
59370,10553
73462,16549
224263,5140
221309,9664
230365,15220
215705,29085
99333,6050
99333,11415
40987,22865
40987,23040
214977,1090
52292,9983
124631,19333
124648,30845
124648,9601
60736,28293
207611,31719
226748,29621
226795,26348
134005,29264
134011,2534
207667,19478
207667,26957
207667,24808
134004,18369
226740,13984
134085,30141
134085,6804
134085,11907
134017,30405
134019,3698
134019,14568
102044,10726
226794,11239
226794,28081
57920,27822
102635,26347
102635,21310
226797,11753
226797,26765
102690,7021
131293,31800
102692,30755
131275,16958
19170,16935
102696,2502
214728,11818
69103,10627
226728,29834
15014,2837
226729,2516
133985,31202
79974,14117
207606,12295
207606,11260
95743,10932
95743,12786
152567,8015
152567,16298
152567,20398
53213,24533
53213,12863
15023,13890
15023,9133
235235,14470
41377,31421
40935,9323
40935,22077
211775,8747
195662,6093
15018,27246
15018,23638
68354,7249
57908,29312
41311,22683
226755,19639
6913,2784
40929,19828
40950,8507
60168,529
60168,20299
51988,19025
54021,9961
57909,18950
206023,27808
57913,18239
52282,9704
52281,30990
219208,10630
216497,4920
54019,9961
54015,9961
235675,26722
207608,29455
131294,24272
131294,11024
211728,23480
57979,16311
15071,1697
235693,20495
40917,20884
46839,3421
109449,16952
98124,7190
98124,2326
98121,8043
38615,18739
38615,21150
40944,15159
211791,10348
73310,438
18372,29809
49004,11921
49004,13674
54808,5427
98166,6708
6954,17425
50566,19419
6957,22915
40938,329
52478,17876
60193,9060
51480,8091
40940,25856
98119,20666
11128,25065
15089,4228
40331,18224
15051,24364
15051,1829
15051,16086
40921,11829
204499,27512
54022,9961
220477,23597
100971,15185
100987,3784
68881,18128
68881,14334
100970,18885
152501,16275
50538,29486
95727,20715
69118,4305
53209,17456
15058,4323
206570,22594
206570,6975
40335,26826
220824,15555
82779,16227
82779,3585
230625,3982
230625,19473
73738,26168
73738,3729
73738,22866
54065,28165
100965,10479
61666,8257
61666,27092
206565,8709
220888,6820
9787,19368
9787,27408
68842,29206
219258,20571
138711,13391
113072,16371
38803,6416
52283,13587
75707,18997
20702,1476
68839,22423
109979,13630
54023,9961
230351,25214
52275,22963
54026,9961
58903,10224
98120,8606
52274,9509
52280,2308
206573,27197
95729,17786
95729,22922
135860,1475
235688,26539
152514,23700
15053,22144
15053,13399
46030,14833
119667,15100
84214,19246
83269,1550
83269,14050
230332,9060
52276,18913
220816,16195
220828,7283
75780,11928
75780,14509
75767,21535
52272,770
220807,29618
207626,12272
134062,4360
134062,7056
134062,9354
220469,1787
220412,18067
73168,7389
218443,14500
218443,1604
221311,18839
221311,6639
221311,21198
52285,28096
119623,23389
220894,6731
220894,16856
220891,10485
220847,26451
52278,21396
52293,28508
52291,9704
52290,14000
206523,23649
206523,24690
230326,14829
230326,30480
52277,6740
1383,22915
7730,23408
138208,23058
123641,24908
123641,19656
203523,7288
207656,26428
226782,6850
201689,18610
218474,3047
138740,29307
220040,18708
83604,24715
201660,22946
9572,12444
104170,8282
83609,21437
54838,29612
109439,6786
54007,9961
206176,17594
153291,30441
153285,10127
44663,26026
220056,9999
20714,16227
220474,28636
73152,9039
52279,10640
52273,8217
220802,9387
220801,6889
220465,23597
219282,19104
219286,28160
219281,22831
54028,9961
206189,1368
224724,8049
216496,8403
216496,837
54029,9961
224737,6174
196979,28187
123644,10131
196977,27373
54020,9961
54030,9961
220846,6234
204190,24976
220464,18161
156503,21999
220898,17258
220895,13845
220895,19579
73742,27937
73742,9072
209602,19344
10354,12639
10339,30598
81017,6649
86426,30938
26801,27768
52482,12724
196984,10568
196984,24208
13352,27960
56887,5154
7082,31748
7082,31073
69842,14565
209601,12689
15992,13843
51983,29312
69858,29504
93404,5847
93404,5168
73746,12600
229137,14365
118944,23048
61320,28002
122161,29545
228704,5757
61323,13233
69840,25514
17422,9218
118905,14744
229165,30060
229163,21611
229163,14926
62016,13449
62016,21861
220468,27653
54044,23636
54044,2937
10325,25327
218438,5407
218434,6281
54016,7523
54016,13368
224726,11505
220833,2440
220831,17999
56882,17851
61321,8719
61321,10140
61321,18553
83906,726
83906,7716
10357,12662
30934,4645
61318,14944
211417,16733
216643,11599
216641,13226
54018,9961
121136,31011
82706,8498
82706,12186
201480,30282
229151,2226
201472,24586
201472,1957
81073,16208
30950,20071
131115,28773
57519,16720
584,6915
79745,29170
216605,26548
134048,14032
134048,7192
33102,29564
33102,17561
228852,27908
79742,8623
79742,13718
58960,5272
138764,12651
138764,23132
138764,21553
138763,9956
64183,19045
56883,20421
104357,13652
209654,30316
209654,14144
209629,6646
200958,12553
200958,20867
200958,9230
7786,19306
216619,27023
216619,8077
216619,12878
110962,19577
230609,4919
230609,9468
230609,6797
228851,17299
228851,17345
228851,26269
220435,9477
220435,11789
220435,25367
220431,27470
153278,5764
71276,4954
71276,26929
71276,17610
200976,21689
51923,5670
7792,21397
7792,5963
7792,13761
229150,2226
229150,8296
229150,15003
58909,20855
58909,1850
58909,30339
81091,18024
81091,7796
10568,14596
220426,25483
220426,25067
229172,889
104353,18117
104353,22775
104353,24656
229149,2226
69853,7203
79741,16905
58905,10224
110961,7983
110961,8207
110961,28838
7746,9664
57914,18239
216499,3087
54854,4635
7868,15994
7868,14999
216498,15250
58940,5363
58939,1670
38552,31179
54839,29612
510,14852
115018,4582
231658,12724
231682,1890
68335,18866
206054,1017
206053,20284
219247,10877
73657,18156
46272,30766
46272,21344
207666,18531
207666,27405
207666,7912
102550,22937
38876,9045
41360,27650
102559,784
207659,5231
70293,18796
10777,28003
7751,6787
135899,16658
57522,28258
57520,23668
219233,5221
58941,18671
207356,27127
219300,22973
219300,18963
73603,9634
220830,22238
220830,7492
130794,12154
57521,23668
38875,28231
38875,23404
38875,31751
100648,24481
73714,15124
73713,10685
57903,9253
105611,29754
211713,25044
41379,2870
60792,10780
195101,19752
54868,21273
59311,16198
59311,3590
69664,7700
123697,13042
195622,20642
201603,24907
201603,8705
201603,26964
201603,21520
195172,21577
108867,22201
108867,19924
17424,28231
17424,18093
123634,17845
107990,5757
107990,306
214747,1895
16748,29269
16748,8035
207680,9887
104996,10113
104996,27016
10338,394
195125,12485
226737,9702
116658,3348
73471,12977
125452,25194
125452,25235
109475,18991
109475,29624
10772,1435
158903,30487
158903,8624
158903,30061
57916,18239
134031,6163
105697,23873
96138,29507
122106,328
39458,14529
39458,17388
17348,3054
226778,20774
16795,4002
16795,23893
73465,855
73465,9654
96132,9723
117784,14754
152526,28529
152530,16168
152545,27324
41347,26198
41368,20841
200949,24170
226721,15298
152559,4504
152559,16024
69163,5157
69163,8447
107096,29475
222003,19068
222003,30597
107975,4854
226701,2232
226710,2232
57915,18239
207707,22855
207707,11799
195613,16632
195625,2459
107981,5757
107981,4978
107981,4854
222001,24092
200952,24390
70679,10083
121148,15969
200913,20790
108879,767
229118,23979
229118,26389
229118,20574
82983,8595
107993,30202
194667,13171
69802,2970
82957,25853
82957,18920
108876,106
108876,29724
108876,6775
222025,14269
107982,4854
122226,18397
221400,8731
200903,24170
48980,24289
97640,5883
122221,4020
122221,30077
222026,84
222026,21912
97655,6930
152540,8144
78772,26916
107074,16470
107063,3899
39235,622
200906,27625
207654,26709
207654,3883
234371,19283
50591,20030
56205,23168
207653,30127
207653,31474
42533,11391
107077,8294
107053,4165
105623,30157
134021,20928
60022,29011
60785,25365
207671,6633
207671,30805
73442,18761
204495,4002
204495,14157
204495,3043
92869,1545
207695,5332
37388,18030
37388,21825
234341,29818
60768,21032
60768,28931
60768,16167
234372,20321
56246,4227
134094,9993
50587,23611
234315,14544
207633,19536
207624,6957
56214,14630
207674,6093
207674,1026
207674,27129
207673,25837
207673,12650
207673,15287
234332,3769
39417,31714
38584,6982
38584,5616
38578,28798
38578,7046
122292,10066
60758,4343
107081,29020
107098,21724
207648,14084
207648,23061
200927,15314
200927,17058
200927,1155
200927,12945
234364,30971
92389,6523
15004,17476
60725,28206
122556,20478
122556,1330
234329,16710
122554,20333
60770,22029
207672,10431
207672,25794
102650,23619
157900,27458
204401,29782
96175,15485
19129,31579
19129,23131
56245,4227
96192,7456
224409,5793
207700,13226
217217,10679
69698,7668
69698,31802
33126,29564
33126,17561
50539,8158
23122,16649
23122,2569
23122,30017
81975,22361
46061,24424
46061,25353
46061,27154
105694,6555
90168,17230
90144,26522
235655,11597
235655,15960
235655,28200
235655,16751
105620,6865
89733,7636
90161,16308
6962,13630
105613,1614
33105,17982
235228,12481
235632,12520
235632,15902
96119,27134
90164,7762
10782,24588
152687,8474
152687,22627
42948,14794
46079,25649
46079,16832
105640,310
105640,28231
42955,17681
102002,12033
33140,29564
33140,17561
235612,8908
204411,62
7239,13630
46043,3272
46043,5103
10162,18707
54597,2326
158959,96
33104,1107
69700,8106
42974,24906
204490,25362
69666,23483
207748,20849
102089,22162
42959,6553
235678,27988
102590,6698
102590,23872
102590,5450
215701,22163
50039,6475
98133,23516
98133,21299
102047,16672
42967,6751
215757,14853
50021,16748
58933,15490
76774,13174
76774,30707
41770,2870
207771,11452
135876,27945
207744,8542
50022,9915
50068,30966
46090,19376
98105,10355
98105,29384
50027,13587
50095,31118
206508,8578
215755,28008
7275,17425
31287,3862
31287,5227
86513,27887
86513,20569
98125,6129
55591,6617
135824,23478
55593,6915
10717,70
10717,6866
10717,6902
10717,13977
41337,26462
41337,15471
98413,28553
98413,7576
102561,28919
102561,20069
102561,30249
86587,2514
235677,30156
225951,28231
7295,30645
7295,2289
7295,30057
79937,22772
32579,9812
135883,10911
86576,605
134600,30189
86586,23341
79970,4198
79970,25823
79970,25143
79970,18585
50059,29809
83680,12004
59341,30907
206101,21369
206101,9797
111537,14710
111537,13028
104142,25527
54017,9961
204441,12824
49063,28790
133962,17678
133962,27000
76731,15421
76731,928
122290,24877
225954,6810
134095,9748
134095,20008
134026,8620
131134,19683
89502,30119
89502,31270
89502,24083
89502,17652
89502,28439
104190,13381
218409,9579
218409,6995
218409,12294
104161,903
37334,11395
218423,2241
154656,25405
154654,25124
154654,26818
218457,21301
154650,29127
154650,14998
154650,31064
154650,15376
154667,3867
154663,9733
154663,20978
154638,6140
153247,10366
153245,13340
153245,1658
153245,29882
153208,19698
154644,1002
5700,25799
37378,7408
153252,8607
154648,25950
154648,22250
46708,16176
154652,24061
70611,18127
96107,18522
104196,13947
218417,12875
153221,21700
153221,4217
153244,26762
104147,20454
76761,25924
76761,1001
76737,26255
50062,31143
50061,2410
18400,5517
18349,707
58925,2870
153237,8131
219274,20571
100646,16166
100646,3997
100646,13256
153255,12184
153255,21341
153234,26397
153234,18390
220853,23930
26184,14701
26184,13577
220055,19283
153201,9214
226597,19167
40912,3966
206182,4446
220874,2229
131151,5667
131135,18128
